,deviceCategory,channelGrouping,PageDepth,sessionDuration,transactions,operatingSystem,landingPageKeyWord,fuente,transporte
435,desktop,Direct,12,145.0,0,Windows,home,(direct),(none)
436,desktop,Organic Search,9,1646.0,0,Windows,home,google,organic
437,desktop,Organic Search,5,375.0,0,Windows,home,google,organic
438,desktop,Organic Search,10,895.0,0,Windows,home,google,organic
439,desktop,Direct,3,80.0,0,Windows,home,(direct),(none)
440,desktop,Organic Search,3,59.0,0,Windows,home,google,organic
441,desktop,Organic Search,4,231.0,0,Windows,home,google,organic
442,desktop,Direct,2,17.0,0,Windows,home,(direct),(none)
443,desktop,Organic Search,4,705.0,0,Windows,home,google,organic
444,desktop,Organic Search,2,25.0,0,Windows,home,google,organic
445,desktop,Organic Search,7,187.0,0,Windows,home,google,organic
446,desktop,Direct,5,51.0,0,Windows,home,(direct),(none)
447,desktop,Direct,22,388.0,0,Windows,home,(direct),(none)
448,desktop,Organic Search,12,122.0,0,Windows,home,google,organic
449,desktop,Organic Search,3,12.0,0,Windows,home,google,organic
450,desktop,Organic Search,5,97.0,0,Windows,home,google,organic
451,desktop,Organic Search,3,432.0,0,Macintosh,product,google,organic
452,desktop,Direct,3,4.0,0,Windows,home,(direct),(none)
453,desktop,Organic Search,7,24.0,0,Windows,home,google,organic
454,desktop,Paid Search,2,7.0,0,Windows,home,google,cpc
455,desktop,Paid Search,2,67.0,0,Windows,product,google,cpc
456,desktop,Direct,21,680.0,0,Windows,home,(direct),(none)
457,desktop,Organic Search,9,387.0,0,Windows,home,google,organic
458,desktop,Organic Search,2,12.0,0,Windows,home,google,organic
459,desktop,Organic Search,2,12.0,0,Windows,home,google,organic
460,desktop,Organic Search,27,1180.0,0,Macintosh,home,google,organic
461,desktop,Paid Search,23,725.0,0,Macintosh,home,google,cpc
462,desktop,Paid Search,2,67.0,0,Macintosh,product,google,cpc
463,desktop,Paid Search,3,110.0,0,Windows,product,google,cpc
464,desktop,Paid Search,5,398.0,0,Windows,product,google,cpc
465,desktop,Organic Search,20,196.0,0,Macintosh,home,google,organic
466,desktop,Direct,4,62.0,0,Macintosh,home,(direct),(none)
467,desktop,Organic Search,7,67.0,0,Windows,home,google,organic
468,desktop,Paid Search,4,208.0,0,Windows,product,google,cpc
469,desktop,Organic Search,3,31.0,0,Windows,home,google,organic
470,desktop,Paid Search,4,142.0,0,Windows,product,google,cpc
471,desktop,Organic Search,12,460.0,0,Windows,home,google,organic
472,desktop,Organic Search,10,169.0,0,Windows,home,google,organic
473,desktop,Direct,8,45.0,0,Windows,home,(direct),(none)
474,desktop,Direct,34,418.0,0,Windows,product,(direct),(none)
475,desktop,Direct,6,28.0,0,Windows,product,(direct),(none)
476,desktop,Direct,4,22.0,0,Windows,home,(direct),(none)
477,desktop,Direct,7,75.0,0,Windows,product,(direct),(none)
478,desktop,Direct,12,515.0,0,Windows,home,(direct),(none)
479,desktop,Organic Search,8,45.0,0,Windows,product,google,organic
480,desktop,Paid Search,5,72.0,0,Windows,product,google,cpc
481,desktop,Paid Search,8,246.0,0,Macintosh,product,google,cpc
482,desktop,Organic Search,3,26.0,0,Windows,product,google,organic
483,desktop,Organic Search,11,1430.0,0,Windows,home,google,organic
484,desktop,Direct,4,63.0,0,Macintosh,home,(direct),(none)
485,desktop,Paid Search,2,379.0,0,Windows,product,google,cpc
486,desktop,Organic Search,6,70.0,0,Windows,home,google,organic
487,desktop,Organic Search,2,6.0,0,Windows,home,google,organic
488,desktop,Direct,2,11.0,0,Macintosh,home,(direct),(none)
489,desktop,Organic Search,7,267.0,0,Macintosh,home,google,organic
490,desktop,Direct,2,56.0,0,Windows,home,(direct),(none)
491,desktop,Direct,3,32.0,0,Windows,home,(direct),(none)
492,desktop,Direct,23,597.0,0,Windows,home,(direct),(none)
493,desktop,Organic Search,8,343.0,0,Windows,home,google,organic
494,desktop,Organic Search,7,111.0,0,Macintosh,home,google,organic
495,desktop,Direct,28,296.0,0,Windows,home,(direct),(none)
496,desktop,Direct,12,311.0,0,Windows,home,(direct),(none)
497,desktop,Direct,11,176.0,0,Windows,home,(direct),(none)
498,desktop,Direct,11,2771.0,0,Windows,home,(direct),(none)
499,desktop,Direct,4,544.0,0,Macintosh,home,(direct),(none)
500,desktop,Direct,8,466.0,0,Macintosh,home,(direct),(none)
501,desktop,Organic Search,5,463.0,0,Macintosh,home,google,organic
502,desktop,Direct,8,186.0,0,Windows,home,(direct),(none)
503,desktop,Organic Search,11,748.0,0,Windows,home,google,organic
504,desktop,Organic Search,4,29.0,0,Windows,home,google,organic
505,desktop,Direct,4,65.0,0,Windows,home,(direct),(none)
506,desktop,Paid Search,2,25.0,0,Macintosh,product,google,cpc
507,desktop,Organic Search,28,240.0,0,Macintosh,home,google,organic
508,desktop,Direct,22,1435.0,0,Windows,home,(direct),(none)
509,desktop,Direct,6,1806.0,0,Windows,search,(direct),(none)
510,desktop,Direct,2,593.0,0,Windows,product,(direct),(none)
511,desktop,Direct,26,459.0,0,Windows,home,(direct),(none)
512,desktop,Organic Search,4,474.0,0,Windows,home,google,organic
513,desktop,Organic Search,2,20.0,0,Macintosh,home,google,organic
514,desktop,Direct,5,370.0,0,Windows,search,(direct),(none)
515,desktop,Organic Search,2,13.0,0,Windows,home,google,organic
516,desktop,Paid Search,3,77.0,0,Macintosh,product,google,cpc
517,desktop,Direct,2,5.0,0,Windows,home,(direct),(none)
518,desktop,Direct,2,8.0,0,Windows,home,(direct),(none)
519,desktop,Organic Search,4,19.0,0,Macintosh,home,google,organic
520,desktop,Organic Search,3,17.0,0,Macintosh,home,google,organic
521,desktop,Direct,3,121.0,0,Windows,home,(direct),(none)
522,desktop,Direct,48,1094.0,0,Windows,home,(direct),(none)
523,desktop,Direct,9,318.0,0,Windows,home,(direct),(none)
524,desktop,Organic Search,9,375.0,0,Windows,home,google,organic
525,desktop,Organic Search,2,13.0,0,Windows,product,google,organic
526,desktop,Organic Search,6,140.0,0,Windows,home,google,organic
527,desktop,Direct,10,154.0,0,Macintosh,home,(direct),(none)
528,desktop,Organic Search,9,120.0,0,Windows,home,google,organic
529,desktop,Organic Search,23,613.0,0,Macintosh,home,google,organic
530,desktop,Paid Search,19,199.0,0,Windows,product,google,cpc
531,desktop,Organic Search,2,16.0,0,Macintosh,home,google,organic
532,desktop,Organic Search,2,11.0,0,Macintosh,home,google,organic
533,desktop,Organic Search,3,37.0,0,Windows,home,google,organic
534,desktop,Organic Search,2,30.0,0,Windows,home,google,organic
535,desktop,Direct,3,12.0,0,Windows,home,(direct),(none)
536,desktop,Organic Search,39,1530.0,0,Windows,home,google,organic
537,desktop,Organic Search,5,50.0,0,Windows,product,google,organic
538,desktop,Organic Search,20,703.0,0,Windows,home,google,organic
539,desktop,Organic Search,27,2121.0,0,Windows,home,google,organic
540,desktop,Organic Search,3,88.0,0,Windows,home,google,organic
541,desktop,Organic Search,7,100.0,0,Windows,home,google,organic
542,desktop,Organic Search,3,133.0,0,Windows,home,google,organic
543,desktop,Organic Search,13,138.0,0,Windows,home,google,organic
544,desktop,Organic Search,2,1578.0,0,Windows,home,google,organic
545,desktop,Direct,3,22.0,0,Windows,home,(direct),(none)
546,desktop,Organic Search,4,36.0,0,Windows,home,google,organic
547,desktop,Organic Search,47,2180.0,0,Windows,home,google,organic
548,desktop,Paid Search,3,348.0,0,Macintosh,home,google,cpc
549,desktop,Organic Search,5,47.0,0,Macintosh,home,google,organic
550,desktop,Organic Search,3,837.0,0,Windows,home,google,organic
551,desktop,Direct,3,47.0,0,Windows,product,(direct),(none)
552,desktop,Direct,5,134.0,0,Windows,home,(direct),(none)
553,desktop,Organic Search,5,181.0,0,Windows,home,google,organic
554,desktop,Organic Search,12,183.0,0,Macintosh,home,google,organic
555,desktop,Organic Search,4,37.0,0,Windows,home,google,organic
556,desktop,Organic Search,11,395.0,0,Windows,home,google,organic
557,desktop,Organic Search,12,175.0,0,Windows,home,google,organic
558,desktop,Organic Search,2,4.0,0,Windows,home,google,organic
559,desktop,Organic Search,2,7.0,0,Windows,home,google,organic
560,desktop,Organic Search,5,218.0,0,Windows,home,google,organic
561,desktop,Paid Search,13,507.0,0,Windows,product,google,cpc
562,desktop,Organic Search,4,1834.0,0,Windows,home,google,organic
563,desktop,Organic Search,8,305.0,0,Windows,home,google,organic
564,desktop,Organic Search,9,95.0,0,Windows,home,google,organic
565,desktop,Organic Search,9,270.0,0,Windows,home,google,organic
566,desktop,Paid Search,9,159.0,0,Windows,product,google,cpc
567,desktop,Paid Search,2,682.0,0,Windows,product,google,cpc
568,desktop,Organic Search,2,6.0,0,Windows,product,google,organic
569,desktop,Organic Search,5,64.0,0,Windows,home,google,organic
570,desktop,Direct,10,108.0,0,Macintosh,home,(direct),(none)
571,desktop,Paid Search,4,830.0,0,Windows,product,google,cpc
572,desktop,Organic Search,12,231.0,0,Windows,home,google,organic
573,desktop,Paid Search,4,55.0,0,Windows,home,google,cpc
574,desktop,Paid Search,2,62.0,0,Windows,product,google,cpc
575,desktop,Organic Search,6,75.0,0,Windows,home,google,organic
576,desktop,Paid Search,6,87.0,0,Windows,home,google,cpc
577,desktop,Organic Search,2,1216.0,0,Macintosh,product,google,organic
578,desktop,Paid Search,5,1629.0,0,Macintosh,product,google,cpc
579,desktop,Paid Search,2,17.0,0,Windows,home,google,cpc
580,desktop,Organic Search,16,1327.0,0,Windows,home,google,organic
581,desktop,Organic Search,3,13.0,0,Windows,product,google,organic
582,desktop,Organic Search,13,683.0,0,Windows,product,google,organic
583,desktop,Organic Search,2,5.0,0,Windows,home,google,organic
584,desktop,Organic Search,39,1271.0,0,Windows,home,google,organic
585,desktop,Organic Search,14,1463.0,0,Windows,product,google,organic
586,desktop,Organic Search,2,9.0,0,Windows,product,google,organic
587,desktop,Direct,18,362.0,0,Windows,home,(direct),(none)
588,desktop,Direct,2,80.0,0,Windows,home,(direct),(none)
589,desktop,Paid Search,2,22.0,0,Windows,product,google,cpc
590,desktop,Direct,5,99.0,0,Windows,home,(direct),(none)
591,desktop,Organic Search,7,74.0,0,Macintosh,home,google,organic
592,desktop,Organic Search,6,54.0,0,Windows,home,google,organic
593,desktop,Organic Search,3,20.0,0,Windows,home,google,organic
594,desktop,Organic Search,40,1096.0,0,Windows,home,google,organic
595,desktop,Organic Search,3,36.0,0,Windows,home,google,organic
596,desktop,Organic Search,11,1062.0,0,Windows,home,google,organic
597,desktop,Organic Search,10,135.0,0,Windows,home,google,organic
598,desktop,Direct,14,982.0,0,Macintosh,home,(direct),(none)
599,desktop,Direct,4,1036.0,0,Macintosh,home,(direct),(none)
600,desktop,Direct,12,543.0,0,Macintosh,home,(direct),(none)
601,desktop,Organic Search,4,32.0,0,Windows,home,google,organic
602,desktop,Direct,3,14.0,0,Windows,home,(direct),(none)
603,desktop,Paid Search,4,60.0,0,Windows,product,google,cpc
604,desktop,Direct,4,580.0,0,Macintosh,home,(direct),(none)
605,desktop,Organic Search,28,372.0,0,Windows,home,google,organic
606,desktop,Direct,2,132.0,0,Windows,home,(direct),(none)
607,desktop,Direct,10,109.0,0,Macintosh,product,(direct),(none)
608,desktop,Direct,13,265.0,0,Macintosh,home,(direct),(none)
609,desktop,Direct,6,902.0,0,Windows,home,(direct),(none)
610,desktop,Direct,32,1547.0,0,Windows,home,(direct),(none)
611,desktop,Organic Search,6,68.0,0,Windows,home,google,organic
612,desktop,Organic Search,2,41.0,0,Windows,home,google,organic
613,desktop,Organic Search,9,229.0,0,Windows,home,google,organic
614,desktop,Organic Search,15,109.0,0,Macintosh,home,google,organic
615,desktop,Organic Search,7,235.0,0,Macintosh,home,google,organic
616,desktop,Organic Search,3,26.0,0,Windows,home,google,organic
617,desktop,Organic Search,2,388.0,0,Windows,home,google,organic
618,desktop,Direct,10,332.0,0,Windows,product,(direct),(none)
619,desktop,Direct,2,18.0,0,Windows,home,(direct),(none)
620,desktop,Paid Search,2,390.0,0,Windows,product,google,cpc
621,desktop,Organic Search,2,19.0,0,Windows,product,google,organic
622,desktop,Organic Search,5,60.0,0,Windows,home,google,organic
623,desktop,Organic Search,4,52.0,0,Windows,home,google,organic
624,desktop,Paid Search,5,261.0,0,Windows,product,google,cpc
625,desktop,Organic Search,4,62.0,0,Macintosh,home,google,organic
626,desktop,Organic Search,2,52.0,0,Windows,home,google,organic
627,desktop,Organic Search,3,68.0,0,Windows,home,google,organic
628,desktop,Direct,8,91.0,0,Windows,home,(direct),(none)
629,desktop,Paid Search,5,457.0,0,Macintosh,product,google,cpc
630,desktop,Paid Search,2,43.0,0,Macintosh,home,google,cpc
631,desktop,Paid Search,6,143.0,0,Macintosh,home,google,cpc
632,desktop,Paid Search,2,59.0,0,Macintosh,product,google,cpc
633,desktop,Organic Search,29,983.0,0,Windows,home,google,organic
634,desktop,Organic Search,4,24.0,0,Windows,home,google,organic
635,desktop,Direct,11,196.0,0,Macintosh,home,(direct),(none)
636,desktop,Paid Search,3,88.0,0,Windows,product,google,cpc
637,desktop,Organic Search,5,78.0,0,Windows,home,google,organic
638,desktop,Organic Search,2,11.0,0,Windows,home,google,organic
639,desktop,Paid Search,2,1.0,0,Windows,product,google,cpc
640,desktop,Organic Search,4,319.0,0,Windows,home,google,organic
641,desktop,Direct,4,91.0,0,Windows,home,(direct),(none)
642,desktop,Direct,2,54.0,0,Windows,search,(direct),(none)
643,desktop,Direct,6,63.0,0,Macintosh,home,(direct),(none)
644,desktop,Organic Search,8,381.0,0,Macintosh,home,google,organic
645,desktop,Organic Search,4,398.0,1,Macintosh,home,google,organic
646,desktop,Organic Search,8,649.0,0,Macintosh,home,google,organic
647,desktop,Organic Search,4,54.0,0,Windows,product,google,organic
648,desktop,Organic Search,2,6.0,0,Windows,home,google,organic
649,desktop,Direct,4,55.0,0,Windows,home,(direct),(none)
650,desktop,Direct,5,116.0,0,Windows,home,(direct),(none)
651,desktop,Organic Search,8,125.0,0,Windows,home,google,organic
652,desktop,Organic Search,4,476.0,0,Windows,product,google,organic
653,desktop,Organic Search,17,310.0,0,Windows,home,google,organic
654,desktop,Organic Search,6,763.0,0,Windows,home,google,organic
655,desktop,Organic Search,8,133.0,0,Macintosh,home,google,organic
656,desktop,Organic Search,27,721.0,0,Windows,home,google,organic
657,desktop,Direct,14,1773.0,0,Windows,home,(direct),(none)
658,desktop,Organic Search,3,28.0,0,Windows,home,google,organic
659,desktop,Direct,6,67.0,0,Macintosh,home,(direct),(none)
660,desktop,Organic Search,2,22.0,0,Windows,home,google,organic
661,desktop,Organic Search,7,88.0,0,Windows,home,google,organic
662,desktop,Direct,3,48.0,0,Windows,home,(direct),(none)
663,desktop,Direct,2,31.0,0,Windows,product,(direct),(none)
664,desktop,Direct,3,23.0,0,Windows,home,(direct),(none)
665,desktop,Direct,6,70.0,0,Windows,home,(direct),(none)
666,desktop,Organic Search,2,609.0,0,Windows,home,google,organic
667,desktop,Organic Search,3,15.0,0,Windows,home,google,organic
668,desktop,Organic Search,5,48.0,0,Windows,home,google,organic
669,desktop,Organic Search,4,67.0,0,Macintosh,home,google,organic
670,desktop,Direct,3,84.0,0,Windows,home,(direct),(none)
671,desktop,Organic Search,4,91.0,0,Windows,home,google,organic
672,desktop,Direct,2,509.0,0,Windows,home,(direct),(none)
673,desktop,Direct,10,578.0,0,Windows,home,(direct),(none)
674,desktop,Direct,18,2023.0,0,Windows,home,(direct),(none)
675,desktop,Direct,4,13.0,0,Windows,home,(direct),(none)
676,desktop,Organic Search,7,291.0,0,Macintosh,home,google,organic
677,desktop,Organic Search,2,168.0,0,Windows,home,google,organic
678,desktop,Organic Search,22,490.0,0,Windows,home,google,organic
679,desktop,Organic Search,2,130.0,0,Windows,home,google,organic
680,desktop,Organic Search,16,394.0,0,Windows,home,google,organic
681,desktop,Organic Search,6,548.0,0,Macintosh,home,google,organic
682,desktop,Direct,14,627.0,0,Windows,home,(direct),(none)
683,desktop,Direct,4,24.0,0,Windows,home,(direct),(none)
684,desktop,Paid Search,6,183.0,0,Windows,home,google,cpc
685,desktop,Direct,29,1864.0,0,Windows,home,(direct),(none)
686,desktop,Direct,2,13.0,0,Windows,home,(direct),(none)
687,desktop,Organic Search,13,92.0,0,Windows,home,google,organic
688,desktop,Organic Search,6,136.0,0,Windows,home,google,organic
689,desktop,Organic Search,12,1055.0,0,Windows,search,google,organic
690,desktop,Paid Search,5,67.0,0,Windows,product,google,cpc
691,desktop,Organic Search,6,262.0,0,Windows,home,google,organic
692,desktop,Paid Search,7,510.0,0,Macintosh,product,google,cpc
693,desktop,Paid Search,7,1973.0,0,Macintosh,search,google,cpc
694,desktop,Organic Search,3,1179.0,0,Macintosh,home,google,organic
695,desktop,Organic Search,24,5836.0,0,Macintosh,home,google,organic
696,desktop,Paid Search,26,3966.0,0,Macintosh,home,google,cpc
697,desktop,Organic Search,10,2043.0,0,Macintosh,home,google,organic
698,desktop,Paid Search,3,144.0,0,Macintosh,product,google,cpc
699,desktop,Organic Search,5,34.0,0,Macintosh,home,google,organic
700,desktop,Organic Search,3,11.0,0,Macintosh,home,google,organic
701,desktop,Paid Search,3,22.0,0,Macintosh,home,google,cpc
702,desktop,Organic Search,4,34.0,0,Macintosh,home,google,organic
703,desktop,Paid Search,11,3142.0,0,Macintosh,search,google,cpc
704,desktop,Paid Search,9,1933.0,0,Macintosh,product,google,cpc
705,desktop,Paid Search,2,401.0,0,Macintosh,search,google,cpc
706,desktop,Paid Search,2,50.0,0,Macintosh,product,google,cpc
707,desktop,Organic Search,40,3527.0,0,Macintosh,search,google,organic
708,desktop,Paid Search,7,1753.0,0,Macintosh,product,google,cpc
709,desktop,Paid Search,2,5.0,0,Macintosh,search,google,cpc
710,desktop,Organic Search,10,306.0,0,Macintosh,home,google,organic
711,desktop,Paid Search,4,62.0,0,Macintosh,search,google,cpc
712,desktop,Paid Search,8,1626.0,0,Macintosh,product,google,cpc
713,desktop,Paid Search,6,555.0,0,Macintosh,search,google,cpc
714,desktop,Organic Search,7,123.0,0,Windows,home,google,organic
715,desktop,Direct,9,92.0,0,Windows,home,(direct),(none)
716,desktop,Direct,4,21.0,0,Windows,home,(direct),(none)
717,desktop,Direct,3,38.0,0,Windows,home,(direct),(none)
